state;date;one_shot_daily;two_shot_daily;three_shot_daily
Paraíba;2021-10-09;2100;4572;0
Paraíba;2021-10-10;140;208;0
Paraíba;2021-10-11;1088;2911;0
Paraíba;2021-10-12;72;465;0
Paraíba;2021-10-13;4304;16780;0
Paraíba;2021-10-14;4395;51788;0
Paraíba;2021-10-15;3829;34294;0
Paraíba;2021-10-16;1014;9289;0
Paraíba;2021-10-17;23;152;0
Paraíba;2021-10-18;3285;34044;0
Paraíba;2021-10-19;3490;32276;0
Paraíba;2021-10-20;10162;29477;0
Paraíba;2021-10-21;21036;21485;0
Paraíba;2021-10-22;16388;15173;0
Paraíba;2021-10-23;4731;8808;0
Paraíba;2021-10-24;201;290;0
Paraíba;2021-10-25;8015;21608;1
Paraíba;2021-10-26;8140;24063;1
Paraíba;2021-10-27;6485;18446;0
Paraíba;2021-10-28;4238;18644;0
Paraíba;2021-10-29;3118;16991;0
Paraíba;2021-10-30;409;2410;1
Paraíba;2021-10-31;19;11;0
Paraíba;2021-11-01;503;903;0
Paraíba;2021-11-02;18;68;0
Paraíba;2021-11-03;2814;21894;1
Paraíba;2021-11-04;2971;29238;0
Paraíba;2021-11-05;4406;19790;1
Paraíba;2021-11-06;2393;7534;0
Paraíba;2021-11-07;6;36;0
Paraíba;2021-11-08;7815;21992;0
Paraíba;2021-11-09;8514;26449;0
Paraíba;2021-11-10;5689;26724;0
Paraíba;2021-11-11;5856;29238;0
Paraíba;2021-11-12;4039;18949;0
Paraíba;2021-11-13;1788;9039;0
Paraíba;2021-11-14;16;33;0
Paraíba;2021-11-15;34;388;0
Paraíba;2021-11-16;3156;23932;0
Paraíba;2021-11-17;3513;23676;0
Paraíba;2021-11-18;2931;32297;0
Paraíba;2021-11-19;2798;20825;0
Paraíba;2021-11-20;19741;52409;1
Paraíba;2021-11-21;122;116;0
Paraíba;2021-11-22;3064;16316;1
Paraíba;2021-11-23;4033;24689;0
Paraíba;2021-11-24;3456;27749;0
Paraíba;2021-11-25;3220;23778;1
Paraíba;2021-11-26;3382;14490;0
Paraíba;2021-11-27;1914;6929;0
Paraíba;2021-11-28;18;760;0
Paraíba;2021-11-29;2481;14837;1
Paraíba;2021-11-30;2907;18669;0
Paraíba;2021-12-01;2611;14966;0
Paraíba;2021-12-02;2423;13932;0
Paraíba;2021-12-03;2230;9229;1
Paraíba;2021-12-04;941;3282;0
Paraíba;2021-12-05;23;92;0
Paraíba;2021-12-06;2224;9751;0
Paraíba;2021-12-07;2602;11601;1
Paraíba;2021-12-08;844;4213;0
Paraíba;2021-12-09;2820;12041;1
Paraíba;2021-12-10;1896;6851;2
Paraíba;2021-12-11;6334;21639;7
Paraíba;2021-12-12;28;158;0
Paraíba;2021-12-13;1838;8892;3
Paraíba;2021-12-14;2056;9827;0
Paraíba;2021-12-15;1931;12490;3
Paraíba;2021-12-16;2072;13009;3
Paraíba;2021-12-17;1417;8339;1
Paraíba;2021-12-18;811;4133;0
Paraíba;2021-12-19;61;188;0
Paraíba;2021-12-20;1620;10643;1
Paraíba;2021-12-21;2029;13101;1
Paraíba;2021-12-22;2853;15650;0
Paraíba;2021-12-23;1044;5362;1
Paraíba;2021-12-24;62;402;0
Paraíba;2021-12-25;21;69;0
Paraíba;2021-12-26;33;94;0
Paraíba;2021-12-27;597;4808;0
Paraíba;2021-12-28;853;5836;1
Paraíba;2021-12-29;1929;10766;0
Paraíba;2021-12-30;316;1454;0
Paraíba;2021-12-31;9;11;0
Pará;2021-01-09;12;0;0
Pará;2021-01-10;0;1;0
Pará;2021-01-11;0;1;0
Pará;2021-01-16;1;0;0
Pará;2021-01-17;41;5;0
Pará;2021-01-18;57;8;0
Pará;2021-01-19;3699;6;0
Pará;2021-01-20;11022;11;0
Pará;2021-01-21;9231;21;0
Pará;2021-01-22;8546;14;0
Pará;2021-01-23;2524;28;0
Pará;2021-01-24;800;10;0
Pará;2021-01-25;4393;8;0
Pará;2021-01-26;4104;11;0
Pará;2021-01-27;7295;7;0
Pará;2021-01-28;7399;16;0
Pará;2021-01-29;7225;12;0
Pará;2021-01-30;1050;23;0
Pará;2021-01-31;458;4;0
Pará;2021-02-01;5824;13;0
Pará;2021-02-02;5035;14;0
Pará;2021-02-03;9775;36;0
Pará;2021-02-04;7853;28;0
Pará;2021-02-05;7072;23;0
Pará;2021-02-06;2626;13;0
Pará;2021-02-07;1185;8;0
Pará;2021-02-08;3333;44;0
Pará;2021-02-09;2934;250;0
Pará;2021-02-10;3741;4313;0
Pará;2021-02-11;4038;6652;0
Pará;2021-02-12;4132;5426;0
Pará;2021-02-13;2190;934;0
Pará;2021-02-14;1089;258;0
Pará;2021-02-15;4123;4272;0
Pará;2021-02-16;2987;2744;0
Pará;2021-02-17;3907;5290;0
Pará;2021-02-18;2949;6725;0
Pará;2021-02-19;3565;5302;0
Pará;2021-02-20;1218;902;0
Pará;2021-02-21;345;570;0
Pará;2021-02-22;1983;3032;0
Pará;2021-02-23;3996;3339;0
Pará;2021-02-24;1842;5875;0
Pará;2021-02-25;1806;5257;0
Pará;2021-02-26;1792;4030;0
Pará;2021-02-27;1620;805;0
Pará;2021-02-28;958;262;0
Pará;2021-03-01;5725;1087;0
Pará;2021-03-02;14777;2289;0
Pará;2021-03-03;13012;1976;0
Pará;2021-03-04;9568;1823;0
Pará;2021-03-05;18097;2135;0
Pará;2021-03-06;23042;772;0
Pará;2021-03-07;13057;175;0
Pará;2021-03-08;20475;1870;0
Pará;2021-03-09;4654;1810;0
Pará;2021-03-10;6119;4166;0
Pará;2021-03-11;5273;3138;0
Pará;2021-03-12;3870;2247;0
Pará;2021-03-13;1709;630;0
Pará;2021-03-14;118;317;0
Pará;2021-03-15;3499;1931;0
Pará;2021-03-16;5635;3835;0
Pará;2021-03-17;3420;1192;0
Pará;2021-03-18;3031;1375;0
Pará;2021-03-19;11962;2264;0
Pará;2021-03-20;23180;1067;0
Pará;2021-03-21;10033;559;0
Pará;2021-03-22;12313;1093;0
Pará;2021-03-23;23437;9772;0
Pará;2021-03-24;43714;2571;0
Pará;2021-03-25;44560;2934;0
Pará;2021-03-26;42998;3850;0
Pará;2021-03-27;26816;3600;0
Pará;2021-03-28;21356;969;0
Pará;2021-03-29;32888;10858;0
Pará;2021-03-30;48877;13796;0
Pará;2021-03-31;38529;13493;0
Pará;2021-04-01;18835;18030;0
Pará;2021-04-02;1964;206;0
Pará;2021-04-03;4351;135;0
Pará;2021-04-04;759;54;0
Pará;2021-04-05;15981;4230;0
Pará;2021-04-06;17029;5001;0
Pará;2021-04-07;14961;3419;0
Pará;2021-04-08;14489;3835;0
Pará;2021-04-09;10773;5227;0
Pará;2021-04-10;4696;2083;0
Pará;2021-04-11;1776;91;0
Pará;2021-04-12;8169;9980;0
Pará;2021-04-13;9734;12286;0
Pará;2021-04-14;6834;8950;0
Pará;2021-04-15;6368;14843;0
Pará;2021-04-16;6922;17936;0
Pará;2021-04-17;4141;4719;0
Pará;2021-04-18;552;244;0
Pará;2021-04-19;6563;22649;0
Pará;2021-04-20;9265;30451;0
Pará;2021-04-21;6655;16775;0
Pará;2021-04-22;9763;26121;0
Pará;2021-04-23;8539;7858;0
Pará;2021-04-24;4317;2355;0
Pará;2021-04-25;1786;796;0
Pará;2021-04-26;9481;9369;0
Pará;2021-04-27;10986;8779;0
Pará;2021-04-28;13592;9809;0
Pará;2021-04-29;11427;8382;0
Pará;2021-04-30;9336;6670;0
Pará;2021-05-01;3947;2746;0
Pará;2021-05-02;450;952;0
Pará;2021-05-03;5224;7357;0
Pará;2021-05-04;6998;7197;0
Pará;2021-05-05;11317;8777;0
Pará;2021-05-06;14434;6755;0
Pará;2021-05-07;14087;5146;0
Pará;2021-05-08;6474;1259;0
Pará;2021-05-09;365;99;0
Pará;2021-05-10;8968;9983;0
Pará;2021-05-11;10313;12633;0
Pará;2021-05-12;12601;6526;0
Pará;2021-05-13;20961;6484;0
Pará;2021-05-14;19282;5494;0
Pará;2021-05-15;10938;1487;0
Pará;2021-05-16;12926;168;0
Pará;2021-05-17;10347;4190;0
Pará;2021-05-18;14623;6615;0
Pará;2021-05-19;16825;8216;0
Pará;2021-05-20;19156;8562;0
Pará;2021-05-21;19533;7122;0
Pará;2021-05-22;8754;2971;0
Pará;2021-05-23;2682;246;0
Pará;2021-05-24;19880;7293;0
Pará;2021-05-25;32056;8086;0
Pará;2021-05-26;30221;8067;0
Pará;2021-05-27;29834;7702;0
Pará;2021-05-28;27528;7030;0
Pará;2021-05-29;17647;1010;0
Pará;2021-05-30;1287;174;0
Pará;2021-05-31;19179;6700;0
Pará;2021-06-01;20694;14481;0
Pará;2021-06-02;30228;7609;0
Pará;2021-06-03;11200;1755;0
Pará;2021-06-04;15422;3767;0
Pará;2021-06-05;5607;617;0
Pará;2021-06-06;1610;258;0
Pará;2021-06-07;18228;9717;0
Pará;2021-06-08;20727;6823;0
Pará;2021-06-09;27740;9683;0
Pará;2021-06-10;31366;6945;0
Pará;2021-06-11;33181;5404;0
Pará;2021-06-12;14248;810;0
Pará;2021-06-13;3508;1043;0
Pará;2021-06-14;38441;6282;0
Pará;2021-06-15;55435;7786;0
Pará;2021-06-16;55016;25833;0
Pará;2021-06-17;64852;15310;0
Pará;2021-06-18;64699;10144;0
Pará;2021-06-19;43944;5542;0
Pará;2021-06-20;31787;736;0
Pará;2021-06-21;40550;8944;0
Pará;2021-06-22;67480;15974;0
Pará;2021-06-23;39849;13841;0
Pará;2021-06-24;25571;10469;0
Pará;2021-06-25;26803;13273;0
Pará;2021-06-26;41011;4609;0
Pará;2021-06-27;10567;395;0
Pará;2021-06-28;24418;16092;0
Pará;2021-06-29;58350;15671;0
Pará;2021-06-30;32303;17759;0
Pará;2021-07-01;34646;14700;0
Pará;2021-07-02;55018;9530;0
Pará;2021-07-03;11120;2384;0
Pará;2021-07-04;4006;117;0
Pará;2021-07-05;44820;10631;0
Pará;2021-07-06;38312;10570;0
Pará;2021-07-07;53034;9921;0
Pará;2021-07-08;37063;8268;0
Pará;2021-07-09;29522;7870;0
Pará;2021-07-10;47510;2156;0
Pará;2021-07-11;793;179;0
Pará;2021-07-12;33780;8996;0
Pará;2021-07-13;33139;9330;0
Pará;2021-07-14;54797;10476;0
Pará;2021-07-15;31102;9129;0
Pará;2021-07-16;21286;7021;0
Pará;2021-07-17;27930;2089;0
Pará;2021-07-18;1469;322;0
Pará;2021-07-19;22839;9296;0
Pará;2021-07-20;34123;14455;0
Pará;2021-07-21;26642;11207;0
Pará;2021-07-22;54290;9870;0
Pará;2021-07-23;27758;7746;0
Pará;2021-07-24;17815;4009;0
Pará;2021-07-25;1704;212;0
Pará;2021-07-26;19861;12884;0
Pará;2021-07-27;24670;14888;0
Pará;2021-07-28;24160;25820;0
Pará;2021-07-29;57125;12762;0
Pará;2021-07-30;48978;12396;0
Pará;2021-07-31;3449;1862;0
Pará;2021-08-01;1294;180;0
Pará;2021-08-02;57175;11256;0
Pará;2021-08-03;73996;15091;0
Pará;2021-08-04;35345;13343;0
Pará;2021-08-05;47244;18420;0
Pará;2021-08-06;62922;14782;0
Pará;2021-08-07;45829;2657;0
Pará;2021-08-08;637;456;0
Pará;2021-08-09;27043;10385;0
Pará;2021-08-10;29658;15143;0
Pará;2021-08-11;35870;13400;0
Pará;2021-08-12;39435;32337;0
Pará;2021-08-13;34056;26825;0
Pará;2021-08-14;34248;1852;0
Pará;2021-08-15;4229;368;0
Pará;2021-08-16;25220;31332;0
Pará;2021-08-17;36845;18825;0
Pará;2021-08-18;36925;18419;0
Pará;2021-08-19;42603;30828;0
Pará;2021-08-20;35235;39093;0
Pará;2021-08-21;8811;6244;0
Pará;2021-08-22;412;2171;0
Pará;2021-08-23;22345;27201;0
Pará;2021-08-24;31469;35803;0
Pará;2021-08-25;51403;19080;0
Pará;2021-08-26;65472;22672;0
Pará;2021-08-27;36992;37151;0
Pará;2021-08-28;19359;4591;0
Pará;2021-08-29;6016;808;0
Pará;2021-08-30;29874;32101;0
Pará;2021-08-31;38397;37116;0
Pará;2021-09-01;49125;40181;0
Pará;2021-09-02;52080;54548;0
Pará;2021-09-03;76104;31567;0
Pará;2021-09-04;24020;35987;0
Pará;2021-09-05;1970;339;0
Pará;2021-09-06;14585;9503;0
Pará;2021-09-07;2311;442;0
Pará;2021-09-08;29559;29401;0
Pará;2021-09-09;31947;52141;0
Pará;2021-09-10;50445;25519;0
Pará;2021-09-11;14315;15393;0
Pará;2021-09-12;1426;842;0
Pará;2021-09-13;34545;21876;0
Pará;2021-09-14;46450;29511;0
Pará;2021-09-15;31652;49044;0
Pará;2021-09-16;27361;53496;0
Pará;2021-09-17;21595;51656;0
Pará;2021-09-18;8819;3888;0
Pará;2021-09-19;1098;574;0
Pará;2021-09-20;12474;35894;0
Pará;2021-09-21;15923;40156;0
Pará;2021-09-22;36806;28726;0
Pará;2021-09-23;21277;41238;0
Pará;2021-09-24;16518;28286;0
Pará;2021-09-25;20638;7707;0
Pará;2021-09-26;1097;869;0
Pará;2021-09-27;12873;28535;0
Pará;2021-09-28;16755;26517;0
Pará;2021-09-29;14180;28575;0
Pará;2021-09-30;19387;28452;0
Pará;2021-10-01;12140;20441;0
Pará;2021-10-02;33599;7332;0
Pará;2021-10-03;726;403;0
Pará;2021-10-04;7642;45103;0
Pará;2021-10-05;15370;32760;0
Pará;2021-10-06;13781;37246;0
Pará;2021-10-07;12275;53903;0
Pará;2021-10-08;37961;25795;1
Pará;2021-10-09;20851;8099;0
Pará;2021-10-10;696;759;0
Pará;2021-10-11;4036;12767;0
Pará;2021-10-12;2055;3062;0
Pará;2021-10-13;14501;40198;0
Pará;2021-10-14;21231;38416;0
Pará;2021-10-15;13091;49644;0
Pará;2021-10-16;6402;9845;0
Pará;2021-10-17;1244;1369;0
Pará;2021-10-18;6666;48038;0
Pará;2021-10-19;8360;51524;0
Pará;2021-10-20;8163;52950;0
Pará;2021-10-21;9022;42455;0
Pará;2021-10-22;8662;51992;0
Pará;2021-10-23;3929;6418;0
Pará;2021-10-24;500;1792;0
Pará;2021-10-25;8316;26268;0
Pará;2021-10-26;7760;49627;0
Pará;2021-10-27;9749;55828;0
Pará;2021-10-28;6388;37590;0
Pará;2021-10-29;5739;16968;0
Pará;2021-10-30;16571;28533;0
Pará;2021-10-31;6531;15567;0
Pará;2021-11-01;8663;32138;0
Pará;2021-11-02;4985;37354;0
Pará;2021-11-03;7812;59307;0
Pará;2021-11-04;9214;62726;0
Pará;2021-11-05;10783;57076;0
Pará;2021-11-06;1925;5509;0
Pará;2021-11-07;470;1773;0
Pará;2021-11-08;5814;26200;0
Pará;2021-11-09;5865;35339;0
Pará;2021-11-10;5708;32279;1
Pará;2021-11-11;6314;34828;0
Pará;2021-11-12;6589;32390;0
Pará;2021-11-13;1464;6724;0
Pará;2021-11-14;445;1369;0
Pará;2021-11-15;639;3504;0
Pará;2021-11-16;5687;25814;0
Pará;2021-11-17;7424;23482;1
Pará;2021-11-18;6295;23652;0
Pará;2021-11-19;6636;23100;0
Pará;2021-11-20;1991;4948;0
Pará;2021-11-21;664;1484;0
Pará;2021-11-22;4914;17996;0
Pará;2021-11-23;6896;24074;0
Pará;2021-11-24;6395;22816;0
Pará;2021-11-25;6783;24642;0
Pará;2021-11-26;6932;20907;0
Pará;2021-11-27;1221;2655;0
Pará;2021-11-28;308;567;0
Pará;2021-11-29;7173;24004;0
Pará;2021-11-30;9760;30210;0
Pará;2021-12-01;12391;35134;0
Pará;2021-12-02;12846;33357;0
Pará;2021-12-03;12609;32114;2
Pará;2021-12-04;4320;9251;0
Pará;2021-12-05;2235;3773;0
Pará;2021-12-06;21270;35520;0
Pará;2021-12-07;23507;39452;0
Pará;2021-12-08;13827;22029;1
Pará;2021-12-09;25731;41926;0
Pará;2021-12-10;21851;33667;0
Pará;2021-12-11;4904;7047;0
Pará;2021-12-12;2510;3948;0
Pará;2021-12-13;17505;25618;0
Pará;2021-12-14;17278;29538;0
Pará;2021-12-15;15926;27748;0
Pará;2021-12-16;13387;23551;1
Pará;2021-12-17;12598;21375;0
Pará;2021-12-18;2261;3309;0
Pará;2021-12-19;745;1084;0
Pará;2021-12-20;10451;16290;0
Pará;2021-12-21;9557;17956;0
Pará;2021-12-22;7290;15445;1
Pará;2021-12-23;4406;8355;0
Pará;2021-12-24;426;616;0
Pará;2021-12-25;55;84;0
Pará;2021-12-26;96;227;0
Pará;2021-12-27;3630;7860;0
Pará;2021-12-28;3387;8640;0
Pará;2021-12-29;2737;7137;0
Pará;2021-12-30;1904;4494;0
Pará;2021-12-31;93;248;0
Pernambuco;2021-01-03;0;1;0
Pernambuco;2021-01-06;0;1;0
Pernambuco;2021-01-10;1;0;0
Pernambuco;2021-01-11;0;0;0
Pernambuco;2021-01-12;5;0;0
Pernambuco;2021-01-13;1;0;0
Pernambuco;2021-01-14;1;0;0
Pernambuco;2021-01-15;1;0;0
Pernambuco;2021-01-17;39;3;0
Pernambuco;2021-01-18;58;14;0
Pernambuco;2021-01-19;3189;26;0
Pernambuco;2021-01-20;11549;22;0
Pernambuco;2021-01-21;14516;35;0
Pernambuco;2021-01-22;11312;69;0
Pernambuco;2021-01-23;2734;12;0
Pernambuco;2021-01-24;1349;10;0
Pernambuco;2021-01-25;8622;36;0
Pernambuco;2021-01-26;9024;37;0
Pernambuco;2021-01-27;13151;23;0
Pernambuco;2021-01-28;21988;75;0
Pernambuco;2021-01-29;19363;54;0
Pernambuco;2021-01-30;5010;18;0
Pernambuco;2021-01-31;2387;4;0
Pernambuco;2021-02-01;14241;58;0
Pernambuco;2021-02-02;13876;395;0
Pernambuco;2021-02-03;12464;1721;0
Pernambuco;2021-02-04;9942;2749;0
Pernambuco;2021-02-05;8883;2085;0
Pernambuco;2021-02-06;1656;139;0
Pernambuco;2021-02-07;493;87;0
Pernambuco;2021-02-08;5455;4253;0
Pernambuco;2021-02-09;8568;5047;0
Pernambuco;2021-02-10;11214;6579;0
Pernambuco;2021-02-11;10437;9639;1
Pernambuco;2021-02-12;10434;8530;1
Pernambuco;2021-02-13;4146;2049;0
Pernambuco;2021-02-14;3012;721;0
Pernambuco;2021-02-15;5773;6806;0
Pernambuco;2021-02-16;4646;6840;0
Pernambuco;2021-02-17;5359;6650;0
Pernambuco;2021-02-18;5726;10383;0
Pernambuco;2021-02-19;4631;8294;0
Pernambuco;2021-02-20;750;1678;0
Pernambuco;2021-02-21;1841;597;0
Pernambuco;2021-02-22;4266;7262;0
Pernambuco;2021-02-23;5192;6725;0
Pernambuco;2021-02-24;3570;6050;0
Pernambuco;2021-02-25;5781;5621;0
Pernambuco;2021-02-26;11753;5331;0
Pernambuco;2021-02-27;6132;640;0
Pernambuco;2021-02-28;5035;500;0
Pernambuco;2021-03-01;14719;3384;0
Pernambuco;2021-03-02;16064;5603;0
Pernambuco;2021-03-03;14320;7210;0
Pernambuco;2021-03-04;14535;6290;0
Pernambuco;2021-03-05;13650;6488;0
Pernambuco;2021-03-06;6459;2859;0
Pernambuco;2021-03-07;4453;2668;1
Pernambuco;2021-03-08;12162;4639;1
Pernambuco;2021-03-09;12002;4692;0
Pernambuco;2021-03-10;10597;5001;0
Pernambuco;2021-03-11;13416;5011;0
Pernambuco;2021-03-12;13253;4540;0
Pernambuco;2021-03-13;6959;1197;0
Pernambuco;2021-03-14;5286;1474;0
Pernambuco;2021-03-15;15643;2187;0
Pernambuco;2021-03-16;13592;3363;0
Pernambuco;2021-03-17;10642;4163;0
Pernambuco;2021-03-18;18630;4050;0
Pernambuco;2021-03-19;17061;3144;0
Pernambuco;2021-03-20;8970;1308;0
Pernambuco;2021-03-21;3118;1000;0
Pernambuco;2021-03-22;33571;2324;1
Pernambuco;2021-03-23;49896;3391;0
Pernambuco;2021-03-24;46356;3630;0
Pernambuco;2021-03-25;41298;5161;0
Pernambuco;2021-03-26;34678;5854;0
Pernambuco;2021-03-27;18041;3839;0
Pernambuco;2021-03-28;6788;3960;0
Pernambuco;2021-03-29;47628;6177;0
Pernambuco;2021-03-30;51868;7390;0
Pernambuco;2021-03-31;37368;8790;0
Pernambuco;2021-04-01;16041;6411;0
Pernambuco;2021-04-02;7188;3857;0
Pernambuco;2021-04-03;10034;5680;0
Pernambuco;2021-04-04;3845;5716;0
Pernambuco;2021-04-05;30153;12884;0
Pernambuco;2021-04-06;31247;11072;0
Pernambuco;2021-04-07;27675;11852;0
Pernambuco;2021-04-08;22639;17641;1
Pernambuco;2021-04-09;18874;15747;0
Pernambuco;2021-04-10;12589;6561;0
Pernambuco;2021-04-11;4726;3078;0
Pernambuco;2021-04-12;17566;20327;0
Pernambuco;2021-04-13;16317;22984;0
Pernambuco;2021-04-14;13734;21675;1
Pernambuco;2021-04-15;13384;22984;0
Pernambuco;2021-04-16;13784;18773;0
Pernambuco;2021-04-17;12130;6901;1
Pernambuco;2021-04-18;3350;4879;0
Pernambuco;2021-04-19;25493;30341;0
Pernambuco;2021-04-20;29823;37173;0
Pernambuco;2021-04-21;9206;12242;1
Pernambuco;2021-04-22;22493;36133;0
Pernambuco;2021-04-23;17078;25680;0
Pernambuco;2021-04-24;7168;10995;0
Pernambuco;2021-04-25;3413;6215;1
Pernambuco;2021-04-26;19598;30008;0
Pernambuco;2021-04-27;19477;29780;0
Pernambuco;2021-04-28;15180;26256;0
Pernambuco;2021-04-29;15160;16657;0
Pernambuco;2021-04-30;13626;11884;0
Pernambuco;2021-05-01;8033;1846;0
Pernambuco;2021-05-02;7309;758;0
Pernambuco;2021-05-03;15276;14795;0
Pernambuco;2021-05-04;20336;13552;0
Pernambuco;2021-05-05;21126;10157;0
Pernambuco;2021-05-06;22477;7612;0
Pernambuco;2021-05-07;21907;5703;0
Pernambuco;2021-05-08;12855;1900;0
Pernambuco;2021-05-09;5762;303;0
Pernambuco;2021-05-10;17050;12746;0
Pernambuco;2021-05-11;19893;11807;0
Pernambuco;2021-05-12;18429;12406;0
Pernambuco;2021-05-13;17325;5284;0
Pernambuco;2021-05-14;15560;9537;0
Pernambuco;2021-05-15;9644;9369;0
Pernambuco;2021-05-16;5525;6312;1
Pernambuco;2021-05-17;16891;15154;0
Pernambuco;2021-05-18;20951;10960;0
Pernambuco;2021-05-19;22258;7957;0
Pernambuco;2021-05-20;24531;6984;0
Pernambuco;2021-05-21;23820;8161;2
Pernambuco;2021-05-22;12041;6205;0
Pernambuco;2021-05-23;5430;3344;0
Pernambuco;2021-05-24;17646;11563;0
Pernambuco;2021-05-25;23292;10896;0
Pernambuco;2021-05-26;25602;10158;0
Pernambuco;2021-05-27;26712;7882;0
Pernambuco;2021-05-28;29210;5574;0
Pernambuco;2021-05-29;14450;2141;0
Pernambuco;2021-05-30;7940;1168;0
Pernambuco;2021-05-31;32284;3597;0
Pernambuco;2021-06-01;48396;7277;0
Pernambuco;2021-06-02;57088;8894;0
Pernambuco;2021-06-03;29771;3634;0
Pernambuco;2021-06-04;45299;6961;0
Pernambuco;2021-06-05;30990;1066;0
Pernambuco;2021-06-06;12225;294;0
Pernambuco;2021-06-07;60819;6146;0
Pernambuco;2021-06-08;60716;5567;0
Pernambuco;2021-06-09;62058;3824;0
Pernambuco;2021-06-10;59224;3665;0
Pernambuco;2021-06-11;58336;2968;0
Pernambuco;2021-06-12;32182;380;0
Pernambuco;2021-06-13;16198;153;0
Pernambuco;2021-06-14;65450;1877;0
Pernambuco;2021-06-15;72340;2637;0
Pernambuco;2021-06-16;64737;2478;0
Pernambuco;2021-06-17;56569;3141;0
Pernambuco;2021-06-18;49302;1415;0
Pernambuco;2021-06-19;28578;17382;0
Pernambuco;2021-06-20;11332;5917;0
Pernambuco;2021-06-21;45310;4438;0
Pernambuco;2021-06-22;40577;5731;0
Pernambuco;2021-06-23;34042;3125;0
Pernambuco;2021-06-24;11865;803;0
Pernambuco;2021-06-25;25275;2481;0
Pernambuco;2021-06-26;23441;1284;0
Pernambuco;2021-06-27;13321;648;0
Pernambuco;2021-06-28;47284;4494;0
Pernambuco;2021-06-29;50935;5621;0
Pernambuco;2021-06-30;57710;6775;0
Pernambuco;2021-07-01;51057;6376;0
Pernambuco;2021-07-02;49488;3638;0
Pernambuco;2021-07-03;30486;1348;0
Pernambuco;2021-07-04;11479;1303;0
Pernambuco;2021-07-05;49417;5996;0
Pernambuco;2021-07-06;71732;5356;0
Pernambuco;2021-07-07;70566;6728;0
Pernambuco;2021-07-08;64618;10094;0
Pernambuco;2021-07-09;49699;13107;0
Pernambuco;2021-07-10;33438;8052;0
Pernambuco;2021-07-11;12254;4999;0
Pernambuco;2021-07-12;50574;23129;0
Pernambuco;2021-07-13;49376;25517;0
Pernambuco;2021-07-14;40054;21870;0
Pernambuco;2021-07-15;30160;27539;0
Pernambuco;2021-07-16;30208;21274;0
Pernambuco;2021-07-17;24776;10088;0
Pernambuco;2021-07-18;9443;4784;0
Pernambuco;2021-07-19;44920;25198;1
Pernambuco;2021-07-20;44490;28467;0
Pernambuco;2021-07-21;45848;25889;0
Pernambuco;2021-07-22;54261;24259;0
Pernambuco;2021-07-23;50414;19104;0
Pernambuco;2021-07-24;25136;9134;0
Pernambuco;2021-07-25;10013;4363;0
Pernambuco;2021-07-26;37306;20550;0
Pernambuco;2021-07-27;42133;24406;0
Pernambuco;2021-07-28;36950;20820;0
Pernambuco;2021-07-29;37323;20880;0
Pernambuco;2021-07-30;37933;23347;1
Pernambuco;2021-07-31;17822;9924;0
Pernambuco;2021-08-01;7784;7529;0
Pernambuco;2021-08-02;40100;25868;0
Pernambuco;2021-08-03;54674;26936;0
Pernambuco;2021-08-04;51858;25281;0
Pernambuco;2021-08-05;48286;25228;0
Pernambuco;2021-08-06;45649;27906;0
Pernambuco;2021-08-07;24314;14754;0
Pernambuco;2021-08-08;10675;7331;0
Pernambuco;2021-08-09;43988;34624;0
Pernambuco;2021-08-10;61985;36952;0
Pernambuco;2021-08-11;60521;35474;1
Pernambuco;2021-08-12;56122;33787;0
Pernambuco;2021-08-13;55128;30746;1
Pernambuco;2021-08-14;27079;12778;0
Pernambuco;2021-08-15;15600;8560;0
Pernambuco;2021-08-16;49436;42523;0
Pernambuco;2021-08-17;69247;42489;0
Pernambuco;2021-08-18;61268;39368;0
Pernambuco;2021-08-19;53500;39196;1
Pernambuco;2021-08-20;48586;35065;0
Pernambuco;2021-08-21;39430;14580;1
Pernambuco;2021-08-22;16390;10079;0
Pernambuco;2021-08-23;47906;32051;0
Pernambuco;2021-08-24;67424;35047;1
Pernambuco;2021-08-25;57461;40629;0
Pernambuco;2021-08-26;63481;41607;0
Pernambuco;2021-08-27;46671;35253;0
Pernambuco;2021-08-28;31299;15222;0
Pernambuco;2021-08-29;19409;5112;0
Pernambuco;2021-08-30;50082;36903;0
Pernambuco;2021-08-31;51635;36428;0
Pernambuco;2021-09-01;53007;40102;1
Pernambuco;2021-09-02;46013;42480;1
Pernambuco;2021-09-03;40847;33956;1
Pernambuco;2021-09-04;28669;12667;0
Pernambuco;2021-09-05;13301;7884;0
Pernambuco;2021-09-06;22995;19555;1
